ccdc_id,CHIRAL SMILES
OBUJAY,COc1ccccc1/C(=N/Nc1ccc(cc1N(=O)=O)N(=O)=O)/C
OBUWUF,O=C(c1ccc(cc1)N(=O)=O)N/N=C/c1c(O)ccc2c1cccc2
OBUWUF01,O=C(c1ccc(cc1)N(=O)=O)N/N=C/c1c(O)ccc2c1cccc2
OBUXOA,CCCNc1ccc(cc1N(=O)=O)C#N
OCALEL,C/C(=N\NC(=O)c1ccccc1N(=O)=O)/c1ccccn1
OCALOU,CC(=O)NCCNc1ccc(cc1)N(=O)=O
OCAMAJ,O=N(=O)C1=CC2=NO[N+](=C2C=C1N(=O)=O)[O-]
OCATEU,COC(=O)[C@@H]1C[C@@H](O)[C@H]2[C@@H]([C@H]1CN(=O)=O)OC(O2)(C)C
OCATIY,O=N(=O)C[C@@H]1[C@H]2C[C@@H]([C@@H]3[C@H]1OC(O3)(C)C)OC2=O
OCAYID,CC(C)(c1ccnc(n1)c1ccccc1)N(=O)=O
OCEHEL,O=N(=O)c1cc2OCOc2cc1C=C(C#N)C#N
OCEJUD,COc1c(cc(c(c1C(=O)N[C@H](C(C)C)C)N[C@H](C(C)C)C)N(=O)=O)N(=O)=O
OCEKIS,CCOc1ccccc1N/N=N/c1cccc(c1)N(=O)=O
OCEVUN,CCCN1c2ccccc2C([C@@]21C=Cc1c(O2)ccc(c1)N(=O)=O)(C)C
OCEXON,CN(C)N(C)C(=O)c1ccc(cc1)N(=O)=O
OCEXUT,CN1N(C)c2cc(ccc2C1=O)N(=O)=O
OCIKAQ,CNN(C)C(=O)c1ccc(cc1)N(=O)=O
OCOMOK,OC(=O)CCNc1ccc(cc1)N(=O)=O
OCONEZ,Cc1ccc(cc1)/C=C/C=C(/N(=O)=O)\C=C\c1ccc(cc1)C
OCUHUS,CC1=NC(=NO1)C1=NON=C1NCC(N(=O)=O)(N(=O)=O)N(=O)=O
OCUZAR,O=C(OCc1ccccc1N(=O)=O)c1ccccc1
OCUZEV,O=C(OCc1ccccc1N(=O)=O)c1ccc2ccccc2c1
OCUZIZ,O=C([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OCc1ccccc1N(=O)=O
OCUZOF,O=C(OCc1ccccc1N(=O)=O)c1cccc2ccccc12
OCUZUL,OCc1ccccc1N(=O)=O
OCUZUL01,OCc1ccccc1N(=O)=O
ODAVEV,O=C/C=N/Nc1cccc(c1)N(=O)=O
ODAWIA,OC(=O)Cc1ccccc1N(=O)=O
ODAWIA01,OC(=O)Cc1ccccc1N(=O)=O
ODEPAS,CC1=C2[C@H](OC(=O)c3ccc(cc3)N(=O)=O)[C@]3(O)CCC(=C(C3(C)C)[C@H]3[C@H]([C@@]2([C@H](CC1)OCc1ccccc1)C)OC(O3)(C)C)C
ODEVEC,CN1O[C@H](NC[C@]1(C)c1ccccc1)c1ccc(cc1)N(=O)=O
ODEVEY,C[C@@H]([C@@H]1ON([C@H]2[C@@H]1COC2=O)Cc1ccccc1)OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
ODISEZ,CC(=O)OC[C@H]1O[C@@H](O[C@@H]2[C@H](O)C=CO[C@@H]2c2ccc(cc2)N(=O)=O)[C@@H]([C@H]([C@@H]1OC(=O)C)OC(=O)C)OC(=O)C
ODOGIZ,CCC[C@@H]1C[C@@H](OC(=O)c2cc(cc(c2)N(=O)=O)N(=O)=O)C[C@@H](N1C(=O)OC(C)(C)C)C(=O)OC(C)(C)C
ODOHOF,O=C(/C=C\C=C/C(=O)OCc1ccc(cc1)N(=O)=O)OCc1ccc(cc1)N(=O)=O
ODOWOW,O=C(c1cc(cc(c1)N(=O)=O)N(=O)=O)OC[C@@H]1C[C@@]21[C@H]1C=C[C@@H]2c2c1cccc2
OFAMUG,CCCC[C@@](/C=C/[C@H](c1ccc(c(c1)OC)OC)C)(C/C=N/Nc1ccc(cc1N(=O)=O)N(=O)=O)C
OFANAN,CCCC[C@]([C@H](/C=N/Nc1ccc(cc1N(=O)=O)N(=O)=O)C)(/C=C/[C@@H](c1ccc(cc1)C)CCCC)C
OFAZUQ,CCN(C(=O)/C(=C/c1cc(O)c(c(c1)N(=O)=O)O)/C#N)CC
OFAZUQ02,CCN(C(=O)/C(=C/c1cc(O)c(c(c1)N(=O)=O)O)/C#N)CC
OFAZUQ03,CCN(C(=O)/C(=C/c1cc(O)c(c(c1)N(=O)=O)O)/C#N)CC
OFEBAC,CCN(C(=O)/C(=C/c1cc(OC(=O)C(C)(C)C)c(c(c1)N(=O)=O)O)/C#N)CC
OFEBEG,CCN(C(=O)/C(=C/c1cc(OC(=O)C)c(c(c1)N(=O)=O)OC(=O)C)/C#N)CC
OFEBIK,CCN(C(=O)/C(=C\c1cc(OC(=O)c2ccccc2)c(c(c1)N(=O)=O)OC(=O)c1ccccc1)/C#N)CC
OFEKUG,COc1cc(c(cc1OC)N(=O)=O)[C@H]1CC(=NN1c1ccccc1)c1ccccc1
OFEZIK,COC(=O)[C@]1(C=CC=C1c1ccc(cc1)N(=O)=O)CC(=O)OC
OFIJIZ,O=N(=O)c1ccccc1NCCCCNc1ccccc1N(=O)=O
OFIJOF,O=N(=O)c1ccccc1NCCN(CCNc1ccccc1N(=O)=O)CCNc1ccccc1N(=O)=O
OFIJUJ,CC1=CC[C@@H](CC1)[C@@H](C[C@@H]1CCC[C@@H]1OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O)C
OFIWUY,NC(=O)N(c1ccccc1)c1ccccc1N(=O)=O
OFIXAF,NN(c1ccccc1)c1ccccc1N(=O)=O
OFIXEJ,COC(=O)c1ccc(cc1)N(C(N)=O)c1ccccc1N(=O)=O
OFOLIE,O=N(=O)c1ccc2N(Cc3ccc(CN4C=Cc5cc(ccc45)N(=O)=O)cc3)C=Cc2c1
OFOLUQ,O=N(=O)c1ccc2N(Cc3ccc(CN4c5ccccc5c5ccccc45)cc3)C=Cc2c1
OFOMAX,O=C(OCCN1C=Cc2ccccc12)c1ccc(cc1)N(=O)=O
OFOMOL,O=C(OCCN1c2ccccc2c2ccccc12)c1ccc(cc1)N(=O)=O
OFUCUQ,COc1ccc(cc1)C(=O)NN1CC(=O)N(CC1=O)NC(=O)c1ccc(cc1)N(=O)=O
OFUDAX,O=C1CN(NC(=O)c2ccc(cc2)N(=O)=O)C(=O)CN1NC(=O)c1ccccc1
OFUZUM,COc1ccccc1[C@H]1[C@H](N(=O)=O)[C@@H](O[C@]1(C(=O)OC)c1ccccc1)/C=C/c1ccccc1
OGEDAG,O=C(c1c2ccccc2cc2c1cccc2)Oc1ccc(cc1)/N=N/c1ccc(cc1)N(=O)=O
OGEDIO,CC(C)(Oc1ccc(cc1)N(=O)=O)C(O)=O
OGENEU,O=C(Nc1cccc2cccnc12)c1ccccc1N(=O)=O
OGENIY,O=C(Nc1cccc2cccnc12)c1cccc(c1)N(=O)=O
OGENIY01,O=C(Nc1cccc2cccnc12)c1cccc(c1)N(=O)=O
OGEPUM,O=C(Nc1cccc2cccnc12)c1ccc(cc1)N(=O)=O
OGEPUM01,O=C(Nc1cccc2cccnc12)c1ccc(cc1)N(=O)=O
OGEPUM02,O=C(Nc1cccc2cccnc12)c1ccc(cc1)N(=O)=O
OGEPUM03,O=C(Nc1cccc2cccnc12)c1ccc(cc1)N(=O)=O
OGERAW,C=CC[C@@]1(C(=O)OCC[C@@]21C(=O)N(c1c2cccc1)C)c1ccccc1N(=O)=O
OGEWUS,CCOC(=O)N1[C@@H]2C=C[C@H](N1C(=O)Nc1ccc(cc1)N(=O)=O)C2
OGIBUE,COC(=O)[C@@H]1[C@@H](O)[C@H](OCc2ccccc2)[C@@H]2[C@H]([C@H]1N(=O)=O)OC(O2)(C)C
OGILIA,[O-][n+](ccc1N(=O)=O)c2c1cccc2
OGILIA01,[O-][n+](ccc1N(=O)=O)c2c1cccc2
OGOCOE,COc1ccc(cc1)[C@@H]1[C@@H](c2ccc(cc2)N(=O)=O)[C@H](c2ccc(cc2)N(=O)=O)[C@@H]2c3c1cc(OC)cc3[C@H]([C@@H]2c1ccc(cc1)N(=O)=O)c1ccc(cc1)OC
OGOCUK,COc1ccc2c(c1)[C@@H](c1ccc(cc1)OC)[C@@H]([C@H]2Cc1ccc(cc1)N(=O)=O)c1ccc(cc1)N(=O)=O
OGODIZ,O=N(=O)C1=CN(N=C1)C(N(=O)=O)(N(=O)=O)N(=O)=O
OGOKAY,O=N(=O)C1=CN(N=C1N(=O)=O)C(N(=O)=O)(N(=O)=O)N(=O)=O
OGOKEC,O=N(=O)C1=NN(C(=C1)N(=O)=O)C(N(=O)=O)(N(=O)=O)N(=O)=O
OGOYAN,NC(N)=C(C1=NC=NN1)N(=O)=O
OGOYER,NC(N)=C(c1ncnc(N)n1)N(=O)=O
OGOYOB,NC(=[NH2+])C(C1=NN=N[N-]1)(N(=O)=O)N(=O)=O
OGUBUO,Cc1cc(ccc1C1=C2COC[C@H](N2N=N1)c1ccccc1)N(=O)=O
OHEXUX,N#CC[C@H]1c2cccc3c2C(=CN3C)[C@H]([C@@H]1N(=O)=O)c1ccccc1
OHIDOY,CCOC(=O)C1=NNC(=C([C@H]1c1ccccc1N(=O)=O)C(=O)OC(C)(C)C)C
OHILOI,O=N(=O)c1c(Nc2ccccn2)ccc2ccccc12
OHISEF,CCCCCCCCc1ccc(cc1)/N=C/c1cc(ccc1O)N(=O)=O
OHNODC,O=C1CC[C@@H]([C@@]2([C@@H]1CCCC2)O)N(=O)=O
OHOZOD,O=C(c1cc(cc(c1)N(=O)=O)N(=O)=O)O[C@@H]1CC[C@@H]2[C@@H](C1)C(C)(C)CCC2
OHUFEF,CN1C(=O)N(C)C(=O)C(=Cc2cc(ccc2N2C[C@@H]3C[C@H](C2)C2=CC=CC(=O)N2C3)N(=O)=O)C1=O
OHUFOP,O=C1N(C)C(=O)C2(C(=O)N1C)Cc1cc(ccc1N1[C@H]2[C@H]2C[C@@H](C1)CN1C2=CC=CC1=O)N(=O)=O
OHUJOQ,O=N(=O)c1ccc2c(c1)O[C@]13[C@](N2)(CCCC1)Oc1c(N3)ccc(c1)N(=O)=O
OHUJOQ01,O=N(=O)c1ccc2c(c1)O[C@]13[C@](N2)(CCCC1)Oc1c(N3)ccc(c1)N(=O)=O
OHUJUW,O=N(=O)c1ccc2c(c1)N[C@@]13[C@@](O2)(CCCC1)Nc1c(O3)ccc(c1)N(=O)=O
OJAJAL,CC[C@H]([C@H]1CCCC[C@@H]1N(=O)=O)C(=O)O
OJAREW,CO[C@@]12[C@@H]3O[C@@H]3CN1c1c(C2=O)cc(cc1)N(=O)=O
OJARIA,CO[C@]12[C@@H]3O[C@@H]3CN2c2c(C1=O)cccc2N(=O)=O
OJAZEF,CCO[C@@H]1Oc2c(OC)ccc3c2[C@]2(C1)C=CC(=O)C[C@@H]2C(=C3)N(=O)=O
OJAZIJ,CCO[C@H]1Oc2c(OC)ccc3c2[C@@]2(C1)C=CC(=O)C[C@H]2[C@@H](C3)N(=O)=O
OJEJUK,O=N(=O)C[C@H]([C@@]1(C)c2ccccc2N(C1=O)C(=O)OC(C)(C)C)c1ccccc1
OJIJOG,O=N(=O)c1ccc(NN=C2CCCCC2)c(c1)N(=O)=O
OJIRIJ,COc1ccc(c2cnc3ccccc3n2)c(c1)N(=O)=O
OJIRUV,O=C1O[C@@H]([C@@](C1)(C)c1ccccc1)c1ccc(cc1)N(=O)=O
OJOCEW,O=N(=O)[C@]12CN(C[C@H]1[C@@H]1CN(CON1c1c2cccc1)Cc1ccccc1)Cc1ccccc1
OJODEZ,O=C1OC(=O)c2ccc(c3cccc1c23)N(=O)=O
OJOMIL,O=N(=O)c1ccc(cc1)/C=N/c1ccccc1/N=C/c1ccc(cc1)N(=O)=O
OJOVUH,COc1cc2cc(OC)c(OC)cc2c(n1)c1cc(ccc1OC)N(=O)=O
OJOYIY,O=C1CN(C(=O)N1)/N=C/C1=CC=C(O1)c1ccc(cc1)N(=O)=O
OJOYIY02,O=C1CN(C(=O)N1)/N=C/C1=CC=C(O1)c1ccc(cc1)N(=O)=O
OJOYIY03,O=C1CN(C(=O)N1)/N=C/C1=CC=C(O1)c1ccc(cc1)N(=O)=O
OJOYIY04,O=C1CN(C(=O)N1)/N=C/C1=CC=C(O1)c1ccc(cc1)N(=O)=O
OJOYIY05,O=C1CN(C(=O)N1)/N=C/C1=CC=C(O1)c1ccc(cc1)N(=O)=O
OJOZUK,O=C([C@@H]1C=C[C@H](C1)OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O)OCc1ccccc1
OJUFIJ,O=C1C=C[C@@H]2N([C@H]1[C@H]1[C@@H]2C=CC1=C(c1ccccc1)c1ccccc1)c1ccc(cn1)N(=O)=O
OJUHOS,COC(=O)C1(C[C@@H](N[C@@H]1c1ccccc1N(=O)=O)c1ccc(cc1)C)C(=O)OC
OJUKAI,C=C[C@]1(CCc2ccccc2)C(=O)CC[C@]1(C)N(=O)=O
OJUKEM,C=C[C@@]1(C(=O)CC[C@]1(C)N(=O)=O)c1ccccc1
OJUKOT,CC[C@@H]1C/C(=N\Nc2ccc(cc2N(=O)=O)N(=O)=O)/[C@@H]2O[C@@]1(c1ccccc1)C(=C2C(=O)OC)C(=O)OC
OJUNEM,CN(/N=C(/c1ccc(cc1)N(=O)=O)\C=N\N(C)C)C
OJUNUC,CN(/N=C/C(=N\N1CCCC1)/c1ccc(cc1)N(=O)=O)C
OKAJAO,CCOC(=O)[C@]([C@@H](c1ccc2c(c1)cccc2)C=C)(N(=O)=O)C
OKAJES,CCOC(=O)[C@]([C@@H](c1ccccc1)C=C)(N(=O)=O)Cc1ccccc1
OKANOG,NC(=N)Nc1ncc(c(N)c1N(=O)=O)N(=O)=O
OKAQEZ,O=C(C1=C(C)NC2=C([C@@H]1c1cc(cc(c1O)N(=O)=O)N(=O)=O)C(=O)C(CC2)(C)C)OCc1ccccc1
OKAQID,COC(=O)C1=C(N)OC(=C1C(=O)c1cccc(c1)N(=O)=O)C#N
OKEBUC,O=C(C1=C(/C=C/c2ccccc2)O[C@H]([C@@H]1c1ccccc1)N(=O)=O)/C=C/c1ccccc1
OKECAI,O=C(c1ccc(cc1)N(=O)=O)OC[C@H]1C=CCC[C@@H]1C(=O)c1ccccc1
OKEQEA,OC[C@@]12CO[C@H]([C@@H](O)[C@@H]2O)[C@@H](Oc3ccc(N(=O)=O)cc3)O1
OKIGAQ,CCCCCCCOc1c(C=O)c(c(OC)cc1N(=O)=O)N(=O)=O
OKIRUX,O=C1NC(=O)N=C(N1)OCC(N(=O)=O)(N(=O)=O)N(=O)=O
OKOSOX,COC(=O)[C@@]1(C[C@H]2N(C1=O)[C@@H](CO2)c1ccccc1)c1ccc(cc1N(=O)=O)N(=O)=O
OKUBAX,C[C@@H]1C[C@@H](C)O[C@@H](O1)[C@H]([C@H]([C@@H](N(=O)=O)C)c1ccccc1)C
OKUTOE,O=C(c1cc(cc(c1)N(=O)=O)N(=O)=O)/C=C\1/N(C)c2c(C1(C)C)cccc2
OKUXIC,COC(=O)COc1ccc(cc1OCC(=O)OC)N(=O)=O
OLAJAM,O=C1C[C@H](c2ccc(cc2)N(=O)=O)C2([C@@H](C1)c1ccccc1)C(=O)OC(OC2=O)(C)C
OLAVIG,CO[C@@H]1C(=CC[C@H]2[C@H]1C[C@H](C2(C)C)OC(=O)c1ccc(cc1)N(=O)=O)C
OLAWAZ,O=N(=O)c1cc(ccc1N/N=C\1/[C@@H]2C=C[C@@H](C2)[C@H]2[C@@H]1CCC2)N(=O)=O
OLAWIJ,OC(Nc1ccc(cc1)N(=O)=O)(C(=O)c1ccccc1)C(=O)c1ccccc1
OLAXUV,COc1ccc(cc1)[C@H]1C[C@](C)(O)OC[C@@H]1N(=O)=O
OLIBOB,CO[C@@H]1CCCC[C@@]21CCC=C2c1ccc(cc1)OC(=O)c1ccc(cc1)N(=O)=O
OLICAO,CCOC(=O)/C(=C(\N)/C)/[C@@H]1O[C@H](COCc2ccccc2)[C@H]([C@@H]([C@H]1N(=O)=O)OCc1ccccc1)OCc1ccccc1
OLIGAR,CC(=O)O[C@@]1(c2ccc(cc2)N(=O)=O)C(=O)[C@H]2[C@@H]1OCC2
OLIHIA,COC(=O)/C(=C/C(=O)OC)/Nc1ccccc1N(=O)=O
OLIHOG,COC(=O)c1cc(OCC(C)C)c2cccc(NC(=O)c3cc(OCC(C)C)c4cccc(c4n3)N(=O)=O)c2n1
OLIHUM,COC(=O)C1=CC(=O)c2cccc(c2N1)N(=O)=O
OLIJEY,COC(=O)c1cc(OCC(C)C)c2cccc(c2n1)N(=O)=O
OLOHEC,O=C1C=CC=C/C/1=C/Nc1ccc(cc1O)N(=O)=O
OLUJUD,COC(=O)c1c(N)cccc1N(=O)=O
OLUKUE,CCOC(=O)c1cccc(c1N)N(=O)=O
OLUTUM,Oc1ccc(cc1/C=N/Nc1ccccn1)N(=O)=O
OMAYUX01,COc1c(OC)cc(cc1OC)/C=C/c1ccc(cc1)/C=C/c1ccc(cc1)N(=O)=O
OMAZEI,COc1cc(/C=C/c2ccc(cc2)/C=C/c2ccc(cc2)N(=O)=O)cc(c1)OC
OMEJOG,O=N(=O)C1=CON=C1c1ccccc1
OMENAY,O=C(c1ccc(cc1)N(=O)=O)OC[C@H]1[C@@H](COC(=O)c2ccc(cc2)N(=O)=O)[C@@H]2[C@H]1CCO2
OMINIJ,O=C(Cc1cc2C(=O)NC(=O)c2cc1N(=O)=O)c1ccccc1
OMITIP,OC[C@H]1O[C@H](C[C@@H]1O)N1N=NC(=C1)c1ccc(cc1)N(=O)=O
OMIWIQ01,[O-][N+]([O-])=c(cc1)[n+]2[n+]1c(cc2N(=O)=O)=[N+]([O-])[O-]
OMIWIQ02,[O-][N+]([O-])=c(cc1)[n+]2[n+]1c(cc2N(=O)=O)=[N+]([O-])[O-]
OMOBOH,CCOC(=O)C1=CN(N=C1C)c1ccc(cc1N(=O)=O)N(=O)=O
OMOLOR,O=C1N(c2cccc(c2)N(=O)=O)C(=O)c2ccccc12
OMOLUX,O=C1N(c2cc(cc(c2)N(=O)=O)N(=O)=O)C(=O)c2ccccc12
OMOMOS,N/N=C/c1ccc(cc1)N(=O)=O
OMOMUY,Nc1ccc(cc1C#N)N(=O)=O
OMOTEP,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)N1N=CC2=C1C=CC=C2N(=O)=O
OMOTIT,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)N1N=C2C(=C1)C(=CC=C2)N(=O)=O
OMUXEB,CC[N+](CC)(CC)Cc1cc(cc(C=O)c1[O-])N(=O)=O
ONABAH,O=N(=O)c1ccccc1NC1=NN=C(O1)c1ccccc1
ONABEL,N#CC(=C(c1ccc(cc1)OC)/C=C/c1ccccc1N(=O)=O)C#N
ONAGES,O=N(=O)c1cc(ccc1N/N=C(\C=C\c1ccccc1)/C=C/c1ccccc1)N(=O)=O
ONBZAM,NC(=O)c1ccccc1N(=O)=O
ONITAN,Nc1ccccc1N(=O)=O
ONITAN01,Nc1ccccc1N(=O)=O
ONITAN02,Nc1ccccc1N(=O)=O
ONITAN03,Nc1ccccc1N(=O)=O
ONITPH,Oc1ccccc1N(=O)=O
ONITPH01,Oc1ccccc1N(=O)=O
ONONIP,CCOCN1C(=O)NC(=C([C@H]1c1ccc(cc1)N(=O)=O)C(=O)OCC)C
OPAGOD,O=C1C[C@@H]2CCC[C@]3(C1)[C@@H]2CCCN3C(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
OPAQAZ,COC(=O)[C@@]1(CCCC1=O)C[C@@H](c1ccc(cc1)N(=O)=O)C
OPIMEG,CCOC(=O)C1=CC(=O)/C(=C(/C(=O)OCC)\O)/[C@@H](N1)c1cccc(c1O)N(=O)=O
OPODED,O=N(=O)c1cccc2OCOc3cccc(c3c12)N(=O)=O
OPOHEI,CO[C@@H](C[C@H](c1ccc2c(c1)cccc2)c1ccccc1)COC(=O)c1ccc(cc1)N(=O)=O
OPOHIM,CO[C@H](C[C@H](c1ccc2c(c1)cccc2)c1ccccc1)COC(=O)c1ccc(cc1)N(=O)=O
OPUBIL,COC(=O)/C=C/c1cccc(c1NC(=O)C)c1cccc(c1)N(=O)=O
OPUQIB,C[C@@H](C[C@@H](c1ccccc1)C)COC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
OQAVIO,CO[C@@H]1C[C@@H]2C[C@H]([C@]1(C)OC(=O)c1ccc(cc1)N(=O)=O)C2(C)C
OQERUA,COc1cc(OC)cc(c1)N1N=NN(C1=O)c1ccc(cc1)N(=O)=O
OQICEZ,CO/C(=N\N)/c1cc(ccc1N)N(=O)=O
OQIYUL,O=C(C1=NC(=NN1C(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O)C1=NC(=NN1C(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O
OQUPUM,O=N(=O)c1ccc(cc1)/C=N/c1ccc(cc1)/N=C/c1ccc(cc1)N(=O)=O
OQUPUM01,O=N(=O)c1ccc(cc1)/C=N/c1ccc(cc1)/N=C/c1ccc(cc1)N(=O)=O
OQUXEG,CN[C@@](C(=O)N1CCCC1)(c1ccc(cc1)N(=O)=O)Cc1ccccc1
ORAREH,O=C1N2OCCC2=C(c2ccccc2)c2cc(ccc12)N(=O)=O
ORASUY,O=C(N1C(=O)[C@H]2[C@@H](c3c1cccc3)N[C@H]([C@@H]2c1ccccc1N(=O)=O)c1ccc(cc1)N(=O)=O)OC(C)(C)C
ORAVUZ,COc1c(c(O)c(c(O)c1N(=O)=O)N(=O)=O)N(=O)=O
ORAWAG,COc1c(c(O)c(c(OC)c1N(=O)=O)N(=O)=O)N(=O)=O
OREFAV,C=CCN1C/C(=C\c2ccc(cc2)OC)/C(=O)[C@]2(C1)[C@H](CN([C@]12C(=O)Nc2c1cc(cc2)N(=O)=O)C)c1ccc(cc1)OC
ORIGUT,Oc1ccc(cc1/C=N/c1ccc(cc1)C(=C(c1ccccc1)c1ccccc1)c1ccccc1)N(=O)=O
OROYUR,COc1ccc(C#N)c(c1)N(=O)=O
OSAQIK,Cc1cc(C#C)c(cc1C)N(=O)=O
OSEWEQ,O=N(=O)c1cc(c(Nc2nc(Nc3c(cc(cc3N(=O)=O)N(=O)=O)N(=O)=O)c(cc2N(=O)=O)N(=O)=O)c(c1)N(=O)=O)N(=O)=O
OSEWIU,O=N(=O)c1cc(c(Nc2cccc(Nc3c(cc(cc3N(=O)=O)N(=O)=O)N(=O)=O)n2)c(c1)N(=O)=O)N(=O)=O
OSICEA,O=C(OCN1C(=O)c2ccccc2C1=O)c1ccccc1N(=O)=O
OSICOL,O=C(Nc1ccc(cc1)N(=O)=O)C[C@H](c1ccccc1)N1CCCC1
OSIDEB,O=C(OCN1C(=O)c2ccccc2C1=O)c1ccc(cc1)N(=O)=O
OSIGII,O=N(=O)c1ccccc1/C=C/C=C/c1ccccc1
OSIHAB,CN1C=NC(=C1N1C=C(N=N1)C1CC1)N(=O)=O
OSILUZ,CCOC(=O)[C@@]1(N(=O)=O)[C@H]([C@H]1C)/C=C/c1ccccc1
OSOVIC,COc1cc(cc(c1OC)OC)/C(=C\c1ccc(cc1)N(=O)=O)/C(=O)C
OSOXAY,O=C1CCCC[C@H]1[C@@H](c1ccc(cc1)N(=O)=O)O
OSUGIU,O=C1CCc2c1c1ccccc1cc2N(=O)=O
OSUSIH,Cc1cc(C)c(c(c1)C)/C(=C\C(=O)c1ccc(cc1)N(=O)=O)/C=C/c1ccccc1
OSUYOT,O=C(C1=Nc2ccccc2O1)c1cccc(c1)N(=O)=O
OTEMIM,O=C(N1CC=C[C@]21C(=O)N(C1=C2C(=O)c2c(O1)cccc2)Cc1ccccc1)c1ccc(cc1)N(=O)=O
OTENEI,COc1cc(ccc1C(=O)Nc1ccccc1N1C=CC=N1)N(=O)=O
OTENOS,O=C(COc1ccc(cc1)N(=O)=O)c1ccccc1
OTOCUY,CN1C=C[N+](=N1)[C-](N(=O)=O)N(=O)=O
OTOFIN,Cc1ccc(Nc2cc(O)c(cc2N(=O)=O)N(=O)=O)cc1N
OVAYES,O=C1/C(=C/c2ccc(cc2)N(=O)=O)/CC/C/1=C\c1ccc(cc1)N(=O)=O
OVAZAO,NC1=C(N=NC2=NC(=NN12)N(=O)=O)N(=O)=O
OVAZAO01,NC1=C(N=NC2=NC(=NN12)N(=O)=O)N(=O)=O
OVAZES,NC1=NN=NN1CCN1N=C(C(=C1N=[N+]=[N-])N(=O)=O)N(=O)=O
OVEKIL,O=C1CC(C)(C)CC2=C1[C@H](Nc1c(N2)cccc1)c1ccc(cc1)N(=O)=O
OVENAH,CN1C[C@@H](Cc2c3-c4c1cccc4C(c3ccc2)(C)C)N(=O)=O
OVIJEJ,COC(=O)[C@]12CCC(C[C@@H]2C2=CC[C@@H]3[C@]([C@]2(CC1)C)(C)CC[C@H]1[C@@]3(C)C[C@@H]([C@@H]2[C@]1(C)CO[C@@H](O2)c1ccc(cc1)N(=O)=O)O)(C)C
OVIVEW,COC[C@@]12C[C@]3(C=C[C@@H]4[C@H]3C[C@H]2[C@H]1C=C4)OC(=O)c1ccc(cc1)N(=O)=O
OVOLAO,C=CC[C@]([C@H]([C@@H](c1ccccc1)C=C)OC(=O)c1ccc(cc1)N(=O)=O)(c1ccccc1)O
OVOLES,C=C[C@@H]([C@@H](C(=O)c1ccccc1)O)c1ccc(cc1)N(=O)=O
OVOWEE,O=N(=O)N(CC(N(=O)=O)(N(=O)=O)N(=O)=O)c1nnc(nn1)N(CC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O
OVOWEE01,O=N(=O)N(CC(N(=O)=O)(N(=O)=O)N(=O)=O)c1nnc(nn1)N(CC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O
OVOZUX,COc1ccc(c(c1OC)OC)/C=C/C(=O)c1ccc(cc1)N(=O)=O
OVUVUY,O=C(c1ccc(cc1)N(=O)=O)O[C@]12C[C@]2(C)C[C@]23[C@H]1[C@]2(C=CCC3)c1ccccc1
OVUYEL,Cc1ccc(cc1)/C(=C\N(=O)=O)/N1CCCCC1
OVUZEL,COc1cc(/C=N/Nc2ccc(cc2)N(=O)=O)cc(c1OC)OC
OWACIZ,O=C1/C(=C/c2ccccc2N(=O)=O)/CCC/C/1=C\c1ccccc1N(=O)=O
OWAKAB,O=N(=O)c1ccc(c(c1)/C=N/c1cccc(c1)N(=O)=O)N1CCCCC1
OWAPEI,C[C@]12COC[C@@H](O2)[C@@H](O1)c1ccc(cc1)N(=O)=O
OWAPEK,O=N(=O)c1ccc(cc1)C(c1ccc(cc1)N(=O)=O)c1ccc(cc1)N(=O)=O
OWEMIP,Cc1ccc2c(c1)[C@@H]1C[C@H](O2)OC2([C@@H]1N(=O)=O)CCCC2
OWICIJ,O=Cc1ccc(Oc2ccc(cc2N(=O)=O)N(=O)=O)cc1
OWOPOH,NC(=O)O[C@H](C(N(=O)=O)(N(=O)=O)N(=O)=O)C
OWUQEE,Oc1ccc(cc1/C=N/c1ccccc1)N(=O)=O
OWUXEK,CC(=O)[C@@H]1C/C(=C\CCCOC1=O)/c1ccc(cc1)N(=O)=O
OWUXOU,C[C@@H]1COC(=O)[C@H](CC(=C1)c1ccc(cc1)N(=O)=O)C(=O)C
OXAKAB,C=CN1C(=CC2=C1CCCC2)C#CC#CC#Cc1ccc(cc1)N(=O)=O
OXAKEF,O=N(=O)c1ccc(cc1)C#CC#CC#CC1=CC2=C(CCCC2)N1Cc1ccccc1
OXAKUV,C=CN1C(=CC2=C1CCCC2)C#CC#CC#CC#Cc1ccc(cc1)N(=O)=O
OXALOQ,CC(N(C(=O)[C@H](c1ccc(cc1N(=O)=O)N(=O)=O)c1ccccc1)C(C)C)C
