refcode,mlp_method,gaff_method,status,mlp_energy_kJ_mol,gaff_energy_kJ_mol,mlp_rmsd,gaff_rmsd,mlp_max_abs_stress_GPa,gaff_max_abs_stress_GPa,mlp_status,gaff_status
ACEOXM01,maceoff,gaff_maceoff,ok,-6766.0650445,-6766.077331666666,0.05908051,,,0.0706894339399,timeout_match,error: StructureMatcher did not find a match
ACEOXM01,uma,gaff_uma,ok,-6523.477927118112,-6522.673223367315,0.02070411,,,0.0718372133154,match,error: StructureMatcher did not find a match
ACEREG,mace,gaff_mace,ok,-26410.376474003184,-26415.507998149493,0.09139825,,0.172994239574,0.0338227842076,match,error: StructureMatcher did not find a match
ACEREG,maceoff,gaff_maceoff,ok,-30147.990119,-30147.882601,0.01624573,0.16786428,,0.0309543182995,timeout_match,match
ACEREG,uma,gaff_uma,ok,-26267.610119105633,-26266.592102366398,0.06506413,0.17809495,,,match,match
ACERIK,mace,gaff_mace,ok,-20312.252549583103,-20312.23286657535,0.07479493,0.07319914,0.0240534238854,0.0232366899486,match,match
ACERIK,maceoff,gaff_maceoff,ok,-27805.59025725,-27805.5866995,0.04408431,0.04774044,0.0301275330636,0.0311040800489,match,match
ACERIK,uma,gaff_uma,ok,-20249.715485082055,-20248.84605575429,0.02027652,0.02470022,0.0228404676274,,match,match
ACERIK01,mace,gaff_mace,ok,-20312.250716361796,-20312.22963431672,0.07286113,0.07160163,0.022807223142,0.0236066015875,match,match
ACERIK01,maceoff,gaff_maceoff,ok,-27805.5891505,-27805.5861375,0.03595698,0.04514576,0.0323298611847,0.0320601540711,match,match
ACERIK01,uma,gaff_uma,ok,-20249.81874850876,-20248.825649106548,0.02092264,0.02629618,0.0241522434039,,match,match
ACETAE,mace,gaff_mace,ok,-27371.603008086997,-27370.54743443224,0.07438610,0.13766076,0.0350211990632,0.0271692428243,match,match
ACETAE,maceoff,gaff_maceoff,ok,-37747.6865355,-37747.6843295,0.01833429,0.09085797,0.024729579466,0.012267613643,match,match
ACETAE,uma,gaff_uma,ok,-27288.316218122178,-27283.20428049828,0.01234433,0.09935569,0.0132279047494,0.0132993212902,match,match
ACETAE02,mace,gaff_mace,ok,-27371.186963334887,-27371.156401605935,0.08076557,0.13948022,0.0337951049502,0.0261968876719,match,match
ACETAE02,maceoff,gaff_maceoff,ok,-37747.687865,-37747.6881035,0.02310565,0.09421675,0.0264710576418,0.0128921253465,match,match
ACETAE02,uma,gaff_uma,ok,-27288.394274755865,-27283.682775381618,0.01234546,0.09984401,0.0227408530763,0.0176167958334,match,match
ACETAE03,mace,gaff_mace,ok,-27371.426439929215,-27371.074726772295,0.07792002,0.13854811,0.0351557903849,0.0278778616563,match,match
ACETAE03,maceoff,gaff_maceoff,ok,-37747.6870215,-37747.684327,0.02039567,0.09221947,0.0277336174921,0.0102233068104,match,match
ACETAE03,uma,gaff_uma,ok,-27288.65133580197,-27283.669243313783,0.01238618,0.09846288,0.0196561942852,0.013884362683,match,match
ACETUA,mace,gaff_mace,ok,-20448.8701595991,-20449.413468504285,0.12254061,0.12281406,0.149944655064,0.0335733724624,match,match
ACETUA,maceoff,gaff_maceoff,ok,-28493.5048145,-28493.506187,0.04069598,0.05617886,,0.0284834792036,timeout_match,match
ACETUA,uma,gaff_uma,ok,-20353.845711889477,-20353.40776496697,0.01139774,0.04283747,,,match,match
ACEZAK,mace,gaff_mace,ok,-36660.090348999045,-36659.19887277289,0.11323631,0.09924724,0.148294792266,0.0251327097538,match,match
ACEZAK,maceoff,gaff_maceoff,ok,-41430.170877,-41430.16107900736,0.05973862,0.04327789,,0.0281175490147,timeout_match,match
ACEZAK,uma,gaff_uma,ok,-36570.67155435779,-36569.08432240169,0.01804987,0.09300139,0.0143372339897,0.0203015019452,match,match
ACIDAR,mace,gaff_mace,ok,-22057.023560927068,-22056.386106459064,0.14749308,0.10799811,0.0324187520114,0.0326452593575,match,match
ACIDAR,maceoff,gaff_maceoff,ok,-27398.5287945,-27398.5238335,0.02446386,0.04428491,0.0335058845689,0.0264833025181,match,match
ACIDAR,uma,gaff_uma,ok,-21987.963557305156,-21987.82352123878,0.02504559,0.03152375,0.0319630398038,,match,match
ACIDAV,mace,gaff_mace,ok,-24758.15929489382,-24762.051175493016,0.13072202,0.15952318,,0.0353791642302,timeout_match,match
ACIDAV,maceoff,gaff_maceoff,ok,-30661.936699875,-30661.99461975,0.04668794,0.12149905,,0.00999717344912,timeout_match,match
ACIDAV,uma,gaff_uma,ok,-24684.289388919566,-24681.936750884404,0.02025743,0.12315498,,0.0143915363469,match,match
ACIKON,mace,gaff_mace,ok,-38663.35550309053,-38662.66090518458,0.07352030,0.07763772,,0.0186437331198,timeout_match,match
ACIKON,maceoff,gaff_maceoff,excluded,,,,0.09401926,0.0240290617881,0.0198090137822,error: StructureMatcher did not find a match,match
ACIKON,uma,gaff_uma,ok,-38494.37159895778,-38490.32160302057,0.01667601,0.09351624,0.0153081028276,0.00830234860611,match,match
ACISAI,mace,gaff_mace,ok,-23405.877842381604,-23406.274831280625,,,0.123173189654,0.0363605468493,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
ACISAI,maceoff,gaff_maceoff,ok,-31858.2291165,-31858.2329395,0.05023483,,,0.0373708288708,timeout_match,error: StructureMatcher did not find a match
ACISAI,uma,gaff_uma,ok,-23398.466032138556,-23398.22341977093,0.01974768,0.04072837,,,match,match
ACISAI01,mace,gaff_mace,ok,-23405.877842381604,-23406.27208144866,,,0.123173189654,0.0367704386016,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
ACISAI01,maceoff,gaff_maceoff,ok,-31858.2291165,-31858.2329335,0.05023759,,,0.0374167829925,timeout_match,error: StructureMatcher did not find a match
ACISAI01,uma,gaff_uma,ok,-23398.466032138556,-23398.223323285598,0.01974768,0.04072752,,,match,match
ACIXOD,mace,gaff_mace,ok,-23156.284061459788,-23155.980590968924,0.09071461,0.19116409,0.0233572644495,0.0339208180195,match,match
ACIXOD,maceoff,gaff_maceoff,ok,-25990.40647425,-25990.379547,0.03943929,0.17537853,0.034482588066,0.0107509401698,match,match
ACIXOD,uma,gaff_uma,ok,-23084.883396044563,-23079.230223950126,0.01816490,0.18915918,0.02753663414,0.0179108413137,match,match
ACMCOX,mace,gaff_mace,ok,-20175.694374531693,-20168.29795369912,0.08982404,0.12811611,0.0302875191366,0.0272980147872,match,match
ACMCOX,maceoff,gaff_maceoff,ok,-18383.627642,-18383.6032805,0.05107064,0.14278858,0.038179740585,0.0382003383917,match,match
ACMCOX,uma,gaff_uma,ok,-20120.234074957894,-20115.873830435245,0.02344581,0.13683614,0.0335951437651,0.0331915982846,match,match
ACNCHL,mace,gaff_mace,ok,-46821.99166892017,-46819.562940139964,0.09933488,0.09631902,0.0375332222338,0.00536127071691,match,match
ACNCHL,maceoff,gaff_maceoff,ok,-42053.227704,-42053.19808,0.03890979,0.06394777,0.0370961774429,0.0338632198486,match,match
ACNCHL,uma,gaff_uma,ok,-46703.84369124188,-46704.12591083833,0.01861244,0.05142004,,0.0308241404808,match,match
ACNFRL,mace,gaff_mace,ok,-20805.042458509637,-20805.454788576466,0.12401583,0.12859106,0.0305943830601,0.0242926890564,match,match
ACNFRL,maceoff,gaff_maceoff,ok,-31552.39287025,-31552.38988025,0.07415059,0.07671236,0.0242135881365,0.0304325682917,match,match
ACNFRL,uma,gaff_uma,ok,-20735.478753211377,-20735.32977985858,0.03264898,0.03522780,,,match,match
ACNOCT,mace,gaff_mace,ok,-32878.65164904049,-32886.31007579245,,,0.00997505226999,0.0108260215686,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
ACNOCT,maceoff,gaff_maceoff,ok,-45299.09835175,-45299.153496375,0.06168821,0.08264307,,0.00542329174018,timeout_match,match
ACNOCT,uma,gaff_uma,ok,-33044.26176262555,-33043.42579962818,0.02548202,0.04401069,,0.0100837164368,match,match
ACNPHY,mace,gaff_mace,ok,-15325.90028222684,-15328.036853421378,0.11925269,,0.127595034954,0.0353800595162,match,error: StructureMatcher did not find a match
ACNPHY,maceoff,gaff_maceoff,excluded,,,,0.06287006,0.00903761729788,0.0339458798477,error: StructureMatcher did not find a match,match
ACNPHY,uma,gaff_uma,ok,-15286.030275588186,-15286.011267977758,0.03234190,0.04126521,,,match,match
ACNPHY01,mace,gaff_mace,ok,-15324.014018105161,-15326.438646258752,0.07744436,,0.140712046648,0.0255477307486,match,error: StructureMatcher did not find a match
ACNPHY01,maceoff,gaff_maceoff,ok,-18086.2208445,-18086.2016885,0.08336162,0.18454465,0.17507193135,0.0322464850107,match,match
ACNPHY01,uma,gaff_uma,ok,-15286.325231248487,-15284.111495909581,0.01961770,0.16988894,,,match,match
ACNTBP,mace,gaff_mace,ok,-18792.012048075278,-18791.723774024227,0.11511735,0.09793904,0.158084520344,0.0288598411327,match,match
ACNTBP,maceoff,gaff_maceoff,ok,-22342.20037325,-22342.19823875,0.04378228,0.07305684,0.0220913740338,0.0325121363268,match,match
ACNTBP,uma,gaff_uma,ok,-18719.755509521452,-18718.84468798621,0.01476283,0.07019046,,0.0292573387701,match,match
ACOFAD,mace,gaff_mace,ok,-21628.379271716076,-21622.970907030573,,,0.0348082702207,0.0285334347956,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
ACOFAD,maceoff,gaff_maceoff,ok,-28882.755409,-28882.7182625,0.02456401,,0.0257175563574,0.0232070925841,match,error: StructureMatcher did not find a match
ACOFAD,uma,gaff_uma,ok,-21523.73140110181,-21513.97429776951,0.01460593,,0.0313674321716,0.0302382550945,match,error: StructureMatcher did not find a match
ACOFOQ,mace,gaff_mace,ok,-27799.20564165239,-27797.49350943386,0.12120020,0.14425058,0.124665827181,0.0250009348526,match,match
ACOFOQ,maceoff,gaff_maceoff,ok,-28768.4746265,-28768.4505125,0.04401349,0.12139720,0.0341723651966,0.0235578775159,match,match
ACOFOQ,uma,gaff_uma,ok,-27756.544555568737,-27753.298403054785,0.00780314,0.11061691,0.123466414455,0.0277895990513,match,match
ACOTIY,mace,gaff_mace,ok,-24661.449501706007,-24660.737777653598,0.10386636,0.10467396,0.0367401480935,0.0301609154443,match,match
ACOTIY,maceoff,gaff_maceoff,ok,-26627.3589785,-26627.365951,0.00653322,0.03485575,0.0201986864864,0.0361492511314,match,match
ACOTIY,uma,gaff_uma,ok,-24553.167318086653,-24552.12766451169,0.00490983,0.03635864,0.0102907862856,0.0326697165181,match,match
ACOTUL,mace,gaff_mace,ok,-34576.158295287205,-34573.00279074277,0.09620626,,0.15721370554,0.00922069924719,match,error: StructureMatcher did not find a match
ACOTUL,maceoff,gaff_maceoff,ok,-42008.1109665,-42008.015328,0.04211130,,,0.0134933595528,timeout_match,error: StructureMatcher did not find a match
ACOTUL,uma,gaff_uma,ok,-34404.04020986842,-34390.76679509221,0.01196626,,,0.0210804310337,match,error: StructureMatcher did not find a match
ACOWIY,mace,gaff_mace,ok,-8932.235320995838,-8932.149123412253,0.13207922,0.13459749,0.13440222979,0.0270632633496,match,match
ACOWIY,maceoff,gaff_maceoff,ok,-15855.090092375,-15855.08861075,0.03428838,0.05179369,0.0264634083552,0.0307574309139,match,match
ACOWIY,uma,gaff_uma,ok,-8846.843631146745,-8845.965988505086,0.01291102,0.07132003,,0.030601030092,match,match
ACOWOE,mace,gaff_mace,ok,-10420.05096179031,-10414.022341147249,0.09767708,0.25068798,0.160908326848,0.0305753582336,match,mismatch
ACOWOE,maceoff,gaff_maceoff,ok,-18941.38395325,-18941.383406,0.04766785,0.27298520,,0.0326515932473,timeout_match,mismatch
ACOWOE,uma,gaff_uma,ok,-10392.891402136254,-10387.168133448029,0.01389953,0.24307053,,,match,match
ACOWUK,mace,gaff_mace,ok,-18626.72770515346,-18560.589832178903,0.08382960,,0.030644295252,0.0324829141714,match,error: StructureMatcher did not find a match
ACOWUK,maceoff,gaff_maceoff,ok,-34763.98795925,-34763.98600225,0.04953730,0.08651063,0.018310693608,0.00456469979422,match,match
ACOWUK,uma,gaff_uma,ok,-18532.34736939976,-18511.4316650434,0.01020225,,0.0261302844588,0.00730547917203,match,error: StructureMatcher did not find a match
ACPIXZ,mace,gaff_mace,ok,-25874.544289567115,-25874.618221452853,0.19386416,0.06821979,0.0304212198353,0.0312778592782,match,match
ACPIXZ,maceoff,gaff_maceoff,ok,-29105.629328,-29105.600458,0.05900690,0.04988796,0.0325317667041,0.0301791572551,match,match
ACPIXZ,uma,gaff_uma,ok,-25830.646575102972,-25829.325787391535,0.01864257,0.04841293,0.0293608771917,0.0219575827835,match,match
ACUJOX,mace,gaff_mace,ok,-26249.396076412722,-26252.424509774744,0.09360427,0.16218949,0.0308997501773,0.012594509755,match,match
ACUJOX,maceoff,gaff_maceoff,ok,-33747.938273,-33747.8541595,0.03441816,0.13004641,0.0344631597413,0.0174282635323,match,match
ACUJOX,uma,gaff_uma,ok,-26128.265568269166,-26123.90558908118,0.02123951,0.11760772,0.168034840339,0.0196821669037,match,match
ACUMET,mace,gaff_mace,ok,-23911.056757408765,-23911.676675667655,0.06947395,0.06037424,0.140938255566,0.0285509488271,match,match
ACUMET,maceoff,gaff_maceoff,ok,-23002.707043,-23002.706661,0.05127436,0.05770026,,0.0306259810936,timeout_match,match
ACUMET,uma,gaff_uma,ok,-23778.932927615075,-23778.90851682605,0.03017919,0.03008821,,,match,match
ACUNAO,mace,gaff_mace,ok,-44950.320567785006,-44954.56679076642,,,0.0299342495579,0.030514056792,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
ACUNAO,maceoff,gaff_maceoff,ok,-62057.318542,-62057.299451,0.05192480,0.08180325,0.0283747874787,0.0251862931342,match,match
ACUNAO,uma,gaff_uma,ok,-44741.44530963386,-44736.00681740341,0.03808679,0.09406442,0.00610911601337,0.0308017839782,match,match
ACUPEV,mace,gaff_mace,ok,-28969.432913061766,-28967.36373687172,0.08688159,0.12903327,0.0331567660655,0.0340319080849,match,match
ACUPEV,maceoff,gaff_maceoff,ok,-34264.6517855,-34264.6528535,0.01451418,0.18219800,0.0174464583691,0.0337788090368,match,match
ACUPEV,uma,gaff_uma,ok,-28888.114785692254,-28885.168581954542,0.00691725,0.18603012,0.0185546067037,,match,match
ACUZON,mace,gaff_mace,ok,-16039.76948096279,-16037.632716797589,0.08018348,0.11235416,0.0328098427586,0.0199108611724,match,match
ACUZON,maceoff,gaff_maceoff,ok,-18656.2674225,-18656.24844775,0.04674792,0.05203604,0.0350711737132,0.023318505445,match,match
ACUZON,uma,gaff_uma,ok,-16014.094372264786,-16013.31307022725,0.00906853,0.04660528,,0.022130149151,match,match
ACXHTZ,mace,gaff_mace,ok,-19259.477825760066,-19257.86077983635,0.16140554,,,0.00940751558278,timeout_match,error: StructureMatcher did not find a match
ACXHTZ,maceoff,gaff_maceoff,ok,-26345.204803,-26345.156001125,0.03957014,0.06865603,,0.0146449295436,timeout_match,match
ACXHTZ,uma,gaff_uma,ok,-19253.416677499416,-19252.100677872586,0.02771216,0.06436464,0.0177967145036,0.0075984807349,match,match
ACXPAD,mace,gaff_mace,excluded,,,,0.10832816,0.0202035450719,0.0561033926911,error: StructureMatcher did not find a match,match
ACXPAD,maceoff,gaff_maceoff,excluded,,,,0.08883637,0.00851041300725,0.0442654008727,error: StructureMatcher did not find a match,match
ACXPAD,uma,gaff_uma,ok,-21878.745441842875,-21877.706198330572,0.03780076,0.07775772,0.0167103491149,0.0607539882161,match,match
ACXPAZ,mace,gaff_mace,ok,-21945.636792897316,-21940.030609159625,0.12853724,0.10889190,0.0107667834813,0.0335630020668,match,match
ACXPAZ,maceoff,gaff_maceoff,excluded,,,,0.07570181,0.0364588318328,0.00869149944617,error: StructureMatcher did not find a match,match
ACXPAZ,uma,gaff_uma,ok,-21871.380981776565,-21870.912545489107,0.02080486,0.08257493,0.0104639774881,0.00847677315825,match,match
ADACIT,mace,gaff_mace,ok,-28488.49527439393,-28488.851486179465,0.15786140,0.20457924,,0.0328547562706,timeout_match,match
ADACIT,maceoff,gaff_maceoff,ok,-35853.7284375,-35853.692627375,0.02010721,0.13209420,,,timeout_match,timeout_match
ADACIT,uma,gaff_uma,ok,-28393.413815913693,-28390.752907242393,0.01621988,0.13491981,0.0124541095663,,match,timeout_match
ADADUG,mace,gaff_mace,ok,-28434.412146147522,-28435.75584912534,0.08428255,0.11033399,0.130559466634,0.0314827305472,match,match
ADADUG,maceoff,gaff_maceoff,ok,-30201.1582225,-30201.1517165,0.02080625,0.04274919,0.0271081873438,0.0247693147041,match,match
ADADUG,uma,gaff_uma,ok,-28370.95215120205,-28369.965009769097,0.01113238,0.03971323,0.163245041837,,match,match
ADAMEY,mace,gaff_mace,ok,-26477.118128064838,-26476.050204287563,0.16456234,0.14390428,0.0321049542847,0.0346022052371,match,match
ADAMEY,maceoff,gaff_maceoff,ok,-31046.67980275,-31046.7081575,0.04525343,0.12537125,0.0327261651756,0.0316024950411,match,match
ADAMEY,uma,gaff_uma,ok,-26326.649180254546,-26326.767583378765,0.02279065,0.07207073,0.031549184546,,match,match
ADAMIB,mace,gaff_mace,ok,-37444.939693890825,-37442.74711296099,0.12523901,0.21404054,0.176509356048,0.0359150674804,match,match
ADAMIB,maceoff,gaff_maceoff,ok,-39655.929746,-39655.9129085,0.03837858,0.18152440,0.0353694700707,0.0350625666217,match,match
ADAMIB,uma,gaff_uma,ok,-37289.529442766514,-37284.070929829635,0.01839050,0.20892135,0.00525753178855,,match,timeout_match
ADANEZ,mace,gaff_mace,ok,-27812.295010657566,-27795.494068017604,0.11703293,0.11865336,0.157781466049,0.016814913385,match,match
ADANEZ,maceoff,gaff_maceoff,ok,-33234.50028775,-33234.4769225,0.06989065,0.12577050,,0.0248609659162,timeout_match,match
ADANEZ,uma,gaff_uma,ok,-27796.343090697617,-27794.010147730878,0.01643270,0.07923042,0.024670737539,0.00571127972943,match,match
ADANID,mace,gaff_mace,ok,-40305.08575175475,-40305.2865377309,0.13235885,0.12618316,0.150318959199,0.0316976411425,match,match
ADANID,maceoff,gaff_maceoff,ok,-47798.00092075,-47798.0054215,0.04377078,0.10444749,,0.0311867889865,timeout_match,match
ADANID,uma,gaff_uma,ok,-40068.31682530009,-40069.080144883854,0.01773002,0.10833851,,0.0304835611142,match,match
ADAPII,mace,gaff_mace,ok,-25957.318525326365,-25958.011362375008,0.08266261,0.10443558,0.147280507888,0.031944175849,match,match
ADAPII,maceoff,gaff_maceoff,ok,-28629.46898525,-28629.47780325,0.06285036,0.09287991,0.160168586836,0.0129280309856,match,match
ADAPII,uma,gaff_uma,ok,-25860.19009434313,-25859.085771474314,0.00895677,0.09180455,,0.0163727785153,match,match
ADAPOO,mace,gaff_mace,ok,-24142.866156882283,-24142.783553377318,0.05546907,0.05463171,,0.0290535213273,timeout_match,match
ADAPOO,maceoff,gaff_maceoff,ok,-26553.26782525,-26553.270170125,0.03671517,0.03565709,,0.0100448645836,timeout_match,match
ADAPOO,uma,gaff_uma,ok,-24043.765879287777,-24043.68004352419,0.00542042,0.03191217,,0.00710825746871,match,match
ADAPUU,mace,gaff_mace,ok,-30171.532274686437,-30170.17386975614,0.12272783,0.06241912,,0.00595999319817,timeout_match,match
ADAPUU,maceoff,gaff_maceoff,ok,-32813.09666875,-32813.122462,0.05692680,0.07098601,,0.0045613256729,timeout_match,match
ADAPUU,uma,gaff_uma,ok,-30054.496193975538,-30053.281467765435,0.00788597,0.06690815,,0.00648274052438,match,match
ADAVIL,mace,gaff_mace,ok,-23934.1564555004,-23934.561259711325,0.11019551,0.11427132,0.107393205847,0.0196615240344,match,match
ADAVIL,maceoff,gaff_maceoff,ok,-27027.087573,-27027.090208,0.07002527,0.07745910,0.12088256449,0.0243858069259,match,match
ADAVIL,uma,gaff_uma,ok,-23850.256525371267,-23849.82735861398,0.01291615,0.05665359,,,match,match
ADAXIN,mace,gaff_mace,ok,-32603.418157476888,-32604.49498202605,0.08690244,0.07407261,0.136317059926,0.0267796442203,match,match
ADAXIN,maceoff,gaff_maceoff,ok,-41375.412715,-41375.406566,0.03709270,0.04412433,0.0220306076192,0.0307341982827,match,match
ADAXIN,uma,gaff_uma,ok,-32448.343892400357,-32447.421685595928,0.02930441,0.04166743,,,match,match
ADEQIK,mace,gaff_mace,ok,-41909.593961356426,-41908.99252003864,0.06363352,0.06987987,0.028551937372,0.0332073497219,match,match
ADEQIK,maceoff,gaff_maceoff,ok,-48868.711275,-48868.7128275,0.06122607,0.06439182,0.0328987052702,0.0341656476545,match,match
ADEQIK,uma,gaff_uma,ok,-41679.040764725156,-41677.37335345807,0.01816490,0.03719334,0.0298680473584,,match,match
ADERIL,mace,gaff_mace,ok,-12826.293087585358,-12826.711279136112,0.07570255,,0.163451983455,0.0447231145103,match,error: StructureMatcher did not find a match
ADERIL,maceoff,gaff_maceoff,ok,-13495.4340365,-13495.422591,0.04557283,,0.130624634888,0.0397141861175,match,error: StructureMatcher did not find a match
ADERIL,uma,gaff_uma,ok,-12803.85069581881,-12800.668271866722,0.01848819,,,0.046249194699,match,error: StructureMatcher did not find a match
ADERIL01,mace,gaff_mace,ok,-12826.046857017778,-12826.400355153346,0.10292790,,0.168947174029,0.0368762012493,match,error: StructureMatcher did not find a match
ADERIL01,maceoff,gaff_maceoff,ok,-13495.437869,-13495.42396775,0.04872882,,0.127847714783,0.0525666202602,match,error: StructureMatcher did not find a match
ADERIL01,uma,gaff_uma,ok,-12805.069619140857,-12800.833599483314,0.01386965,,,0.0297007897568,match,error: StructureMatcher did not find a match
ADEROR,mace,gaff_mace,ok,-26290.0802021625,-26296.96327278551,0.10275024,0.08792446,0.146840698664,0.0478821309965,match,match
